day,blocks_count,difficulty_median,blockreward_sum,blockreward_median,size_total_sum,size_total_median,size_stripped_median,size_witness_median,weight_median,tx_count_total_median,tx_count_segwit_median,tx_count_nonsegwit_median,tx_count_total_sum,tx_count_segwit_sum,tx_count_nonsegwit_sum,tx_fee_total_median,tx_fee_mean_median,tx_fee_percentile_10_median,tx_fee_percentile_50_median,tx_fee_percentile_90_median,tx_fee_total_sum,tx_size_mean_median,tx_size_percentile_10_median,tx_size_percentile_50_median,tx_size_percentile_90_median,tx_vsize_mean_median,tx_vsize_percentile_10_median,tx_vsize_percentile_50_median,tx_vsize_percentile_90_median,tx_input_count_total_median,tx_input_count_mean_median,tx_input_count_percentile_10_median,tx_input_count_percentile_50_median,tx_input_count_percentile_90_median,tx_input_count_total_sum,tx_output_count_total_median,tx_output_count_mean_median,tx_output_count_percentile_10_median,tx_output_count_percentile_50_median,tx_output_count_percentile_90_median,tx_output_count_total_sum,tx_input_value_total_median,tx_input_value_mean_median,tx_input_value_percentile_10_median,tx_input_value_percentile_50_median,tx_input_value_percentile_90_median,tx_input_value_total_sum,tx_output_value_total_median,tx_output_value_mean_median,tx_output_value_percentile_10_median,tx_output_value_percentile_50_median,tx_output_value_percentile_90_median,tx_output_value_total_sum,price_btc,marketcap_total,marketcap_btc,volume_total,volume_btc,crypto_currencies,crypto_markets,crypto_exchanges,totalbytesrecv,totalbytessent,version,uptime,peersin,peersout,mempool_tx,mempool_bytes,mempool_usage,mempool_max,mempool_minfee,nodes_total,nodes_with_channels,nodes_without_channels,channels_total,channels_unique,channels_duplicate,capacity_total,density,cut_nodes,cut_channels,channel_capacity_percentile_10,channel_capacity_percentile_50,channel_capacity_percentile_90,node_capacity_total_percentile_10,node_capacity_total_percentile_50,node_capacity_total_percentile_90,node_channels_total_percentile_10,node_channels_total_percentile_50,node_channels_total_percentile_90,node_eccentricity_mean,node_eccentricity_min,node_eccentricity_max,node_eccentricity_percentile_10,node_eccentricity_percentile_50,node_eccentricity_percentile_90,transitivity,node_clustering_mean,node_clustering_percentile_10,node_clustering_percentile_50,node_clustering_percentile_90
2024-06-27,130.0,83675262295059.9,406.25,3.125,215185634.0,1619931.0,789149.0,828742.0,3993401.0,3112.0,2944.0,113.0,427935.0,410901.0,17034.0,0.12221385,4.998e-05,1.213e-05,1.83e-05,6.467e-05,18.42543764,506.0,181.0,222.0,518.0,318.0,126.0,142.0,331.0,8183.0,3.0,1.0,1.0,2.0,1128209.0,8797.0,3.0,1.0,2.0,3.0,1154650.0,3360.33145243,1.4215541,0.00010686,0.00312083,0.2986211,1242332.78049732,3360.17509648,1.42151701,8.666e-05,0.00307121,0.29857488,1242314.35505968,61268.04,2271273663649.57,1208067181361.02,58689925868.45,21882029532.33,10126.0,84007.0,785.0,71585517463.0,784415248869.0,/Satoshi:23.1.0/,9821808.0,39.0,10.0,98360.0,55915268.0,284908656.0,300000000.0,4.759e-05,15589.0,15588.0,1.0,55925.0,52161.0,3769.0,5133.27809475,0.0004,1789.0,7702.0,0.00060191,0.02,0.16,0.0005,0.009,0.3119375,1.0,2.0,11.0,9.1683,7.0,13.0,8.0,9.0,10.0,0.0292,0.1182,0.0,0.0,0.3788
2024-06-28,135.0,83675262295059.9,421.875,3.125,219852624.0,1608374.0,794846.0,813528.0,3993284.0,4254.0,4079.0,105.0,595003.0,578350.0,16653.0,0.12497484,3.359e-05,1.031e-05,1.521e-05,3.842e-05,17.89385748,386.0,181.0,211.0,390.0,235.0,126.0,142.0,225.0,7542.0,2.0,1.0,1.0,2.0,1025078.0,11097.0,2.0,1.0,2.0,2.0,1491262.0,4043.44877685,1.07409994,5.302e-05,0.0011623,0.04595323,790532.20390533,4043.33013812,1.07406565,3.882e-05,0.00113936,0.04588598,790514.31004785,61378.07,2279706125962.74,1210258839167.98,61266864145.74,22288924505.56,10133.0,84182.0,785.0,72203908280.0,788031236288.0,/Satoshi:23.1.0/,9908209.0,39.0,10.0,100454.0,54710677.0,277901200.0,300000000.0,4.078e-05,15600.0,15599.0,1.0,55917.0,52125.0,3791.0,5141.11281791,0.0004,1793.0,7725.0,0.00060191,0.02,0.16,0.0005,0.00901558,0.31164833,1.0,2.0,11.0,9.1694,7.0,13.0,8.0,9.0,10.0,0.0291,0.1178,0.0,0.0,0.3788
2024-06-29,157.0,83675262295059.9,490.625,3.125,257769210.0,1645532.0,782441.0,863091.0,3993244.0,4800.0,4670.0,74.0,703622.0,689993.0,13629.0,0.09833892,2.223e-05,9.43e-06,9.52e-06,2.448e-05,16.03949068,340.0,191.0,207.0,373.0,208.0,126.0,127.0,208.0,7844.0,2.0,1.0,1.0,1.0,1255694.0,11816.0,2.0,2.0,2.0,2.0,1698927.0,1354.57194158,0.34951863,5.302e-05,0.00070016,0.02446084,433286.89573587,1354.47933518,0.34949112,3.882e-05,0.00069064,0.02445156,433270.85624519,60888.47,2255173139246.76,1200617331019.73,55827024902.06,22121635362.2,10125.0,84208.0,784.0,72806007416.0,789918470070.0,/Satoshi:23.1.0/,9994609.0,39.0,10.0,90980.0,55368631.0,269968368.0,300000000.0,3.189e-05,15617.0,15616.0,1.0,55920.0,52123.0,3798.0,5146.49595067,0.0004,1795.0,7742.0,0.00060052,0.02,0.16,0.0005,0.009,0.31164833,1.0,2.0,11.0,9.1705,7.0,13.0,8.0,9.0,10.0,0.0291,0.1178,0.0,0.0,0.3778
2024-06-30,121.0,83675262295059.9,378.125,3.125,191856445.0,1595933.0,799011.0,796922.0,3993299.0,4069.0,3888.0,92.0,518698.0,505493.0,13205.0,0.10304391,2.621e-05,9.07e-06,1.303e-05,3.08e-05,13.47568084,392.0,192.0,208.0,418.0,246.0,126.0,130.0,234.0,7738.0,2.0,1.0,1.0,2.0,937449.0,10660.0,2.0,1.0,2.0,2.0,1287645.0,1783.98960679,0.45403514,5.106e-05,0.00088443,0.03172238,391882.48142182,1783.89107175,0.45398991,3.78e-05,0.00087554,0.03171118,391869.00574098,61480.13,2267118307488.74,1212308507264.21,37631068632.02,13347414443.66,10116.0,84170.0,784.0,73554102558.0,794852549367.0,/Satoshi:23.1.0/,10081009.0,39.0,10.0,82955.0,56141022.0,284081232.0,300000000.0,2.046e-05,15626.0,15625.0,1.0,55912.0,52118.0,3791.0,5148.28847451,0.0004,1793.0,7750.0,0.00060109,0.02,0.16,0.0005,0.0091,0.3106942,1.0,2.0,11.0,9.1712,7.0,13.0,8.0,9.0,10.0,0.0291,0.1178,0.0,0.0,0.3736
2024-07-01,141.0,83675262295059.9,440.625,3.125,233694036.0,1624516.0,789585.0,834931.0,3993271.0,4262.0,4078.0,118.0,596143.0,578571.0,17572.0,0.12636563,3.2e-05,1.248e-05,1.643e-05,3.675e-05,18.49026197,384.0,191.0,223.0,418.0,234.0,127.0,142.0,248.0,7393.0,2.0,1.0,1.0,2.0,1072315.0,11064.0,2.0,1.0,2.0,2.0,1492691.0,2835.7122408,0.78560709,4e-05,0.00079577,0.09799079,645677.60633271,2835.55689418,0.78557203,1.104e-05,0.000776,0.09793476,645659.11607074,63060.85,2322592783204.56,1243503859492.78,54403494041.41,21942355968.92,10116.0,84302.0,785.0,74169085388.0,820602338211.0,/Satoshi:23.1.0/,10167408.0,39.0,10.0,100501.0,54631032.0,282681344.0,300000000.0,2.518e-05,15650.0,15649.0,1.0,55794.0,51997.0,3795.0,5170.18206334,0.0004,1787.0,7774.0,0.0006,0.02,0.16,0.0005,0.0092921,0.3069,1.0,2.0,11.0,9.1732,7.0,13.0,8.0,9.0,10.0,0.0289,0.1176,0.0,0.0,0.3718
2024-07-02,148.0,83675262295059.9,462.5,3.125,241608451.0,1627622.0,788903.0,838921.0,3993245.0,3798.0,3699.0,102.0,608523.0,590489.0,18034.0,0.10442332,2.923e-05,8.97e-06,1.126e-05,3.665e-05,18.00587384,415.0,181.0,210.0,410.0,264.0,126.0,130.0,265.0,7837.0,2.0,1.0,1.0,2.0,1169368.0,10699.0,3.0,1.0,2.0,2.0,1551133.0,3047.98344903,0.74580239,7.4e-05,0.00223866,0.05770187,652945.17350233,3047.88348543,0.74574334,6.06e-05,0.00219472,0.05768063,652927.16762849,62596.84,2309485557451.08,1234362271032.94,53619484049.78,22060878232.18,10053.0,83557.0,786.0,74819638672.0,822608132562.0,/Satoshi:23.1.0/,10253809.0,39.0,10.0,66503.0,48508451.0,231073376.0,300000000.0,2.329e-05,15647.0,15646.0,1.0,55784.0,51982.0,3804.0,5177.78836193,0.0004,1786.0,7771.0,0.0006,0.02,0.16,0.0005,0.00925135,0.30525646,1.0,2.0,11.0,9.1731,7.0,13.0,8.0,9.0,10.0,0.029,0.118,0.0,0.0,0.381
2024-07-03,145.0,83675262295059.9,453.125,3.125,239497627.0,1626035.0,788918.0,837117.0,3993387.0,3396.0,3181.0,115.0,536681.0,518761.0,17920.0,0.09978391,3.483e-05,8.89e-06,1.24e-05,4.076e-05,15.19477075,484.0,181.0,210.0,475.0,294.0,126.0,130.0,286.0,7846.0,2.0,1.0,1.0,2.0,1168856.0,9900.0,3.0,1.0,2.0,3.0,1398855.0,3508.31441579,1.06393323,0.00010617,0.00255141,0.14830262,708847.61870507,3508.23834696,1.06391978,9.235e-05,0.00252659,0.14821617,708832.42393432,60402.35,2232300369677.35,1191096776650.22,64633659237.01,26294191690.86,10006.0,83197.0,787.0,75537076837.0,830374214138.0,/Satoshi:23.1.0/,10340209.0,39.0,10.0,75167.0,54390698.0,260339520.0,300000000.0,1.736e-05,15648.0,15647.0,1.0,55755.0,51945.0,3809.0,5181.17388054,0.0004,1787.0,7780.0,0.0006,0.02,0.16,0.0005,0.00925,0.30525646,1.0,2.0,11.0,9.1735,7.0,13.0,8.0,9.0,10.0,0.029,0.1178,0.0,0.0,0.3788
2024-07-04,140.0,83675262295059.9,437.5,3.125,215617384.0,1544425.0,817663.0,728075.0,3993228.0,3547.0,3369.0,112.0,535655.0,518338.0,17317.0,0.11057091,3.397e-05,9.87e-06,1.3e-05,4.411e-05,16.9184077,438.0,181.0,210.0,415.0,283.0,126.0,130.0,276.0,7572.0,2.0,1.0,1.0,2.0,1072429.0,10201.0,3.0,1.0,2.0,2.0,1372223.0,3782.37694816,1.14009602,0.00014374,0.00323176,0.12096316,929912.5085478,3782.28113768,1.14005387,0.00012441,0.00314111,0.12093523,929895.5901401,58216.77,2137335046954.82,1148002777917.12,91504330854.47,37696500667.49,10017.0,83246.0,787.0,76153931536.0,836160807773.0,/Satoshi:23.1.0/,10426609.0,39.0,10.0,86583.0,58095802.0,278010544.0,300000000.0,2.942e-05,15644.0,15643.0,1.0,55728.0,51908.0,3819.0,5190.70278907,0.0004,1787.0,7779.0,0.0006,0.02,0.16,0.0005,0.00927137,0.30687843,1.0,2.0,11.0,9.1733,7.0,13.0,8.0,9.0,10.0,0.029,0.1177,0.0,0.0,0.381
2024-07-05,121.0,79495195323031.48,378.125,3.125,192817026.0,1603275.0,796573.0,806702.0,3993368.0,3550.0,3289.0,134.0,493163.0,475125.0,18038.0,0.10899902,3.33e-05,9.23e-06,1.403e-05,4.52e-05,14.77085672,454.0,191.0,222.0,521.0,282.0,126.0,142.0,314.0,7902.0,2.0,1.0,1.0,2.0,950520.0,10642.0,3.0,1.0,2.0,3.0,1301442.0,5126.1577891,1.37098577,0.00011,0.00346419,0.23020564,939579.4357914,5126.02830809,1.37093028,9.707e-05,0.0034523,0.23014039,939564.66493468,55994.52,2048421645902.83,1104181915818.38,127497493776.24,52935939257.87,10041.0,83495.0,789.0,76682424501.0,837292774560.0,/Satoshi:23.1.0/,10513008.0,39.0,10.0,85773.0,56718288.0,272427328.0,300000000.0,1.81e-05,15624.0,15623.0,1.0,55602.0,51786.0,3818.0,5183.92137639,0.0004,1793.0,7766.0,0.0006,0.02,0.16,0.0005,0.00925135,0.30609975,1.0,2.0,11.0,9.1731,7.0,13.0,8.0,9.0,10.0,0.0288,0.1175,0.0,0.0,0.3688
2024-07-06,165.0,79495195323031.48,515.625,3.125,250271434.0,1523633.0,823135.0,700513.0,3993290.0,3885.0,3733.0,80.0,656568.0,641135.0,15433.0,0.08436476,2.64e-05,7.66e-06,9.23e-06,2.745e-05,15.35289765,406.0,181.0,208.0,374.0,257.0,126.0,130.0,226.0,7511.0,2.0,1.0,1.0,1.0,1246700.0,10627.0,2.0,1.0,2.0,2.0,1599691.0,1437.89951712,0.45222844,7.47e-05,0.00217821,0.02804774,537573.52709531,1437.72188703,0.45216565,6.634e-05,0.00217046,0.02802374,537558.17419766,56747.23,2084427381518.54,1119031167858.62,74693852353.67,30832624608.07,10036.0,83465.0,790.0,77231005436.0,838871076821.0,/Satoshi:23.1.0/,10599409.0,39.0,10.0,90724.0,54932300.0,273660960.0,300000000.0,1.892e-05,15624.0,15623.0,1.0,55562.0,51720.0,3837.0,5191.58482954,0.0004,1793.0,7769.0,0.0006,0.02,0.16,0.0005,0.00924551,0.303,1.0,2.0,11.0,9.1733,7.0,13.0,8.0,9.0,10.0,0.0288,0.1174,0.0,0.0,0.3659
2024-07-07,141.0,79495195323031.48,440.625,3.125,221135773.0,1567568.0,808419.0,759604.0,3993189.0,4815.0,4771.0,72.0,684693.0,672394.0,12299.0,0.07868052,1.788e-05,6.86e-06,8.26e-06,1.991e-05,12.69506688,320.0,181.0,207.0,308.0,208.0,126.0,130.0,183.0,7624.0,2.0,1.0,1.0,1.0,1078348.0,11727.0,2.0,2.0,2.0,2.0,1633956.0,1829.01421692,0.36723561,6.852e-05,0.00092122,0.01445328,525274.64360497,1828.93964462,0.36721479,5.88e-05,0.00091433,0.01444379,525261.94853809,57372.15,2101900570468.35,1131356957316.51,54510736250.5,20419978949.0,10030.0,83390.0,790.0,77873571956.0,844226845589.0,/Satoshi:23.1.0/,10685808.0,39.0,10.0,70597.0,49333592.0,236562960.0,300000000.0,1.606e-05,15621.0,15620.0,1.0,55539.0,51693.0,3848.0,5205.53244883,0.0004,1788.0,7762.0,0.0006,0.02,0.16,0.0005,0.00919625,0.30259279,1.0,2.0,11.0,9.1735,7.0,13.0,8.0,9.0,10.0,0.0289,0.1178,0.0,0.0,0.3778
2024-07-08,159.0,79495195323031.48,496.875,3.125,256741926.0,1576436.0,805761.0,770664.0,3993344.0,3359.0,3150.0,93.0,586774.0,568825.0,17949.0,0.08252262,3.014e-05,7.53e-06,9.64e-06,3.31e-05,14.37429054,482.0,181.0,210.0,430.0,298.0,126.0,130.0,283.0,7817.0,2.0,1.0,1.0,2.0,1299110.0,9885.0,3.0,1.0,2.0,3.0,1554847.0,3046.59049811,1.24790014,7.178e-05,0.00210013,0.11411891,955821.43980501,3046.51189479,1.24788839,6.497e-05,0.00209035,0.11409691,955807.06551447,56327.87,2073605735623.59,1110766476897.55,82680692695.53,33247213347.0,10011.0,82014.0,790.0,78563592865.0,847443602860.0,/Satoshi:23.1.0/,10772208.0,39.0,10.0,75448.0,57261386.0,275113984.0,300000000.0,1.622e-05,15619.0,15618.0,1.0,55483.0,51632.0,3854.0,5213.66654677,0.0004,1785.0,7758.0,0.0006,0.02,0.16,0.0005,0.0094,0.30259279,1.0,2.0,11.0,9.1736,7.0,13.0,8.0,9.0,10.0,0.029,0.118,0.0,0.0,0.3788
2024-07-09,154.0,79495195323031.48,481.25,3.125,240854773.0,1565186.0,810248.0,754430.0,3993304.0,3757.0,3623.0,97.0,644607.0,627586.0,17021.0,0.08127162,2.494e-05,6.72e-06,9.03e-06,2.768e-05,13.30599968,415.0,180.0,208.0,383.0,263.0,126.0,129.0,255.0,7612.0,2.0,1.0,1.0,2.0,1167651.0,10814.0,3.0,1.0,2.0,3.0,1654164.0,2952.73454737,0.88370504,8.706e-05,0.00180709,0.06011541,812902.65001292,2952.63850881,0.88367987,7.686e-05,0.00179994,0.06007473,812889.34401324,57457.02,2115334689882.51,1133036314748.47,78362672288.61,31283188135.1,10002.0,81825.0,790.0,79137858484.0,850390443675.0,/Satoshi:23.1.0/,10858608.0,39.0,10.0,81918.0,54383408.0,263722752.0,300000000.0,1.324e-05,15582.0,15581.0,1.0,55456.0,51609.0,3850.0,5217.05135598,0.0004,1783.0,7732.0,0.0006,0.02,0.16,0.0005,0.00937442,0.30232468,1.0,2.0,11.0,9.1718,7.0,13.0,8.0,9.0,10.0,0.0291,0.1182,0.0,0.0,0.381
2024-07-10,136.0,79495195323031.48,425.0,3.125,210523284.0,1556544.0,813762.0,744313.0,3993369.0,4450.0,4251.0,110.0,632748.0,615075.0,17673.0,0.09481374,2.369e-05,6.74e-06,1.04e-05,3.284e-05,16.23558048,362.0,181.0,207.0,357.0,227.0,126.0,130.0,212.0,7777.0,2.0,1.0,1.0,1.0,1054284.0,11639.0,2.0,2.0,2.0,2.0,1558857.0,4015.05744254,0.9814296,0.00014602,0.00187765,0.03581842,853435.92228142,4014.69366195,0.98141919,0.00013179,0.00187133,0.03579289,853419.68670094,57805.31,2132287994759.1,1139909704234.41,63994334550.3,27195109521.95,10008.0,81822.0,790.0,79768662620.0,861683809337.0,/Satoshi:23.1.0/,10945008.0,39.0,10.0,74860.0,52471055.0,253622880.0,300000000.0,2.481e-05,15571.0,15570.0,1.0,55416.0,51563.0,3855.0,5219.79788299,0.0004,1785.0,7735.0,0.0006,0.02,0.16,0.0005,0.00930233,0.30069985,1.0,2.0,11.0,9.1718,7.0,13.0,8.0,9.0,10.0,0.0291,0.1183,0.0,0.0,0.3845
2024-07-11,140.0,79495195323031.48,437.5,3.125,221752978.0,1591389.0,801258.0,790725.0,3993301.0,4474.0,4352.0,105.0,646591.0,629857.0,16734.0,0.07952897,1.892e-05,7e-06,7.53e-06,2.23e-05,12.19231647,345.0,192.0,208.0,370.0,227.0,126.0,127.0,220.0,7749.0,2.0,1.0,1.0,1.0,1090007.0,11384.0,2.0,2.0,2.0,2.0,1587020.0,3811.15400563,0.92366127,0.00010338,0.00124263,0.03406949,777114.84274887,3811.06956533,0.92363714,9.438e-05,0.00123322,0.03404394,777102.6504324,57849.05,2136915202391.05,1140781537538.36,63444142833.6,26662469061.89,10008.0,81903.0,790.0,80444112762.0,865499104139.0,/Satoshi:23.1.0/,11031409.0,39.0,10.0,79267.0,50069114.0,244995744.0,300000000.0,2.721e-05,15565.0,15564.0,1.0,55420.0,51562.0,3857.0,5231.87700064,0.0004,1782.0,7732.0,0.0006,0.02,0.16,0.0005,0.00927137,0.30232468,1.0,2.0,11.0,9.1713,7.0,13.0,8.0,9.0,10.0,0.0292,0.1185,0.0,0.0,0.3889
2024-07-12,150.0,79495195323031.48,468.75,3.125,236562601.0,1576790.0,805411.0,771316.0,3993334.0,4034.0,3947.0,101.0,659272.0,641590.0,17682.0,0.07333072,1.859e-05,6.44e-06,6.77e-06,1.656e-05,12.34355143,386.0,178.0,207.0,334.0,245.0,126.0,127.0,208.0,7700.0,2.0,1.0,1.0,1.0,1176394.0,11262.0,2.0,2.0,2.0,2.0,1643100.0,3191.19419371,0.93680218,0.0001257,0.00138273,0.023868,731409.90621706,3191.1189238,0.93679371,0.00011929,0.00137628,0.02381423,731397.56266563,57382.38,2120133520622.42,1131584842464.29,67472643148.79,27958864911.33,10007.0,81982.0,790.0,81103724931.0,867223150998.0,/Satoshi:23.1.0/,11117809.0,39.0,10.0,81878.0,51638237.0,260689664.0,300000000.0,2.706e-05,15564.0,15563.0,1.0,55353.0,51503.0,3860.0,5235.11961828,0.0004,1777.0,7731.0,0.0006,0.02,0.16,0.0005,0.0092921,0.303,1.0,2.0,11.0,9.1714,7.0,13.0,8.0,9.0,10.0,0.0292,0.1186,0.0,0.0,0.3889
2024-07-13,154.0,79495195323031.48,481.25,3.125,239827560.0,1530688.0,820656.0,709864.0,3993211.0,5216.0,5100.0,80.0,733907.0,719516.0,14391.0,0.10716871,2.846e-05,9.03e-06,1.222e-05,3.378e-05,19.58933961,293.0,181.0,207.0,270.0,192.0,129.0,130.0,188.0,7619.0,1.0,1.0,1.0,1.0,1209282.0,12652.0,2.0,2.0,2.0,2.0,1781331.0,2046.28829691,0.49342013,0.00013991,0.00123524,0.01728654,585140.75880216,2046.17673464,0.49339505,0.00012493,0.00121655,0.01726816,585121.16946255,58594.85,2165989502048.82,1155502187462.6,52182324245.91,21494964425.94,10004.0,81961.0,790.0,81788999925.0,868575824135.0,/Satoshi:23.1.0/,11204209.0,39.0,10.0,102138.0,50929262.0,274781584.0,300000000.0,4.581e-05,15546.0,15545.0,1.0,55373.0,51503.0,3867.0,5272.64634883,0.0004,1771.0,7715.0,0.0006,0.02,0.16044161,0.0005,0.0092921,0.303,1.0,2.0,11.0,9.1713,7.0,13.0,8.0,9.0,10.0,0.0292,0.1187,0.0,0.0,0.3905
2024-07-14,167.0,79495195323031.48,521.875,3.125,276759950.0,1621926.0,790347.0,831579.0,3993296.0,3491.0,3409.0,81.0,588547.0,572647.0,15900.0,0.06785507,2.318e-05,6.35e-06,7.86e-06,2.88e-05,13.01942202,481.0,181.0,209.0,387.0,286.0,126.0,130.0,255.0,7884.0,2.0,1.0,1.0,2.0,1352599.0,8872.0,2.0,1.0,2.0,2.0,1423331.0,1454.13529295,0.47567454,5.534e-05,0.00102289,0.0296838,506800.96391824,1454.04049187,0.47553952,4.488e-05,0.00100943,0.02961532,506787.94449622,60023.73,2206946237002.64,1183686190689.79,52004173794.19,21367805332.37,9985.0,81931.0,790.0,82398111986.0,869838723885.0,/Satoshi:23.1.0/,11290609.0,39.0,10.0,50480.0,29473784.0,152700432.0,300000000.0,1.185e-05,15544.0,15543.0,1.0,55374.0,51503.0,3872.0,5282.4837639,0.0004,1773.0,7713.0,0.0006,0.02,0.16081279,0.0005,0.00927137,0.30440088,1.0,2.0,11.0,9.1715,7.0,13.0,8.0,9.0,10.0,0.0292,0.1186,0.0,0.0,0.3889
2024-07-15,153.0,79495195323031.48,478.125,3.125,250232920.0,1613144.0,793538.0,819604.0,3993383.0,3174.0,3036.0,117.0,544485.0,525454.0,19031.0,0.07904775,2.752e-05,6.35e-06,9.24e-06,3.357e-05,13.33311612,501.0,181.0,210.0,463.0,315.0,126.0,130.0,291.0,7999.0,2.0,1.0,1.0,2.0,1262523.0,9161.0,3.0,1.0,2.0,3.0,1378649.0,3817.64568466,1.18175867,6.951e-05,0.00153907,0.12888819,965516.29308847,3817.49049729,1.1817498,5.965e-05,0.00152335,0.12888176,965502.95997235,62868.48,2303033277805.35,1240141089501.68,64245147530.95,28083504781.21,10000.0,81929.0,790.0,83093069734.0,871890395959.0,/Satoshi:23.1.0/,11377009.0,39.0,10.0,53179.0,28742703.0,158678656.0,300000000.0,1e-05,15527.0,15526.0,1.0,55320.0,51436.0,3882.0,5288.54201663,0.0004,1771.0,7719.0,0.0006,0.02,0.162,0.0005,0.0091,0.304445,1.0,2.0,11.0,9.1714,7.0,13.0,8.0,9.0,10.0,0.0292,0.1184,0.0,0.0,0.3897
2024-07-16,147.0,79495195323031.48,459.375,3.125,232439087.0,1592009.0,800706.0,791471.0,3993307.0,3248.0,3092.0,115.0,536502.0,517590.0,18912.0,0.07372149,2.623e-05,6.28e-06,8.8e-06,3.318e-05,12.20790622,490.0,191.0,210.0,488.0,308.0,126.0,130.0,314.0,7599.0,2.0,1.0,1.0,2.0,1145598.0,9334.0,3.0,1.0,2.0,3.0,1380101.0,3515.17538023,1.17493757,6.666e-05,0.00134767,0.1676347,1156441.79425266,3515.10441008,1.17485174,5.91e-05,0.0013423,0.16760476,1156429.58634644,64534.34,2367993548279.56,1273032522867.01,94075951106.04,40116591484.36,10008.0,81972.0,790.0,83691674152.0,875978585129.0,/Satoshi:23.1.0/,11463408.0,39.0,10.0,75532.0,39576456.0,201352256.0,300000000.0,1e-05,15527.0,15526.0,1.0,55324.0,51433.0,3894.0,5298.1760039,0.0004,1767.0,7715.0,0.0006,0.02,0.16245846,0.0005,0.00901558,0.30469703,1.0,2.0,11.0,9.1714,7.0,13.0,8.0,9.0,10.0,0.0292,0.1184,0.0,0.0,0.3897
2024-07-17,159.0,79495195323031.48,496.875,3.125,254370875.0,1598507.0,798232.0,800275.0,3993243.0,3810.0,3682.0,94.0,617766.0,598953.0,18813.0,0.08132221,2.293e-05,7.15e-06,9.49e-06,2.717e-05,14.03700729,434.0,181.0,208.0,373.0,263.0,126.0,130.0,236.0,7585.0,2.0,1.0,1.0,2.0,1229221.0,10638.0,2.0,2.0,2.0,2.0,1542630.0,2650.91086734,0.83601537,0.00010742,0.00171019,0.04600151,772704.40224026,2650.80910991,0.83599833,9.582e-05,0.0016954,0.04593856,772690.36523297,65133.17,2387290480294.63,1284871488028.82,89358513921.03,38012576503.24,10011.0,82103.0,792.0,84415065586.0,880250928074.0,/Satoshi:23.1.0/,11549808.0,39.0,10.0,86387.0,46443591.0,232551808.0,300000000.0,1e-05,15511.0,15510.0,1.0,55286.0,51390.0,3896.0,5303.05674104,0.0004,1759.0,7703.0,0.0006,0.02,0.16349829,0.0005,0.00900421,0.30586472,1.0,2.0,11.0,9.1706,7.0,13.0,8.0,9.0,10.0,0.0294,0.119,0.0,0.0,0.3993
2024-07-18,129.0,79495195323031.48,403.125,3.125,212312428.0,1654365.0,779159.0,874772.0,3993244.0,3164.0,3048.0,129.0,435804.0,418283.0,17521.0,0.07161703,2.704e-05,6.28e-06,8.8e-06,3.455e-05,10.04544397,513.0,191.0,222.0,520.0,316.0,126.0,141.0,340.0,8084.0,2.0,1.0,1.0,2.0,1060233.0,9475.0,3.0,1.0,2.0,3.0,1178444.0,3120.71446825,0.9981528,8.5e-05,0.0022012,0.2804,567355.48972698,3120.65450323,0.99813625,7.404e-05,0.00215616,0.28039154,567345.44428301,64561.21,2364660127126.64,1273609430236.91,72537288335.46,28673035157.39,10018.0,82111.0,792.0,84981299227.0,882733921221.0,/Satoshi:23.1.0/,11636209.0,39.0,10.0,89886.0,50597962.0,253271824.0,300000000.0,1e-05,15500.0,15499.0,1.0,55264.0,51358.0,3901.0,5313.28299322,0.0004,1755.0,7700.0,0.0006,0.02,0.162,0.0005,0.00903438,0.30440088,1.0,2.0,11.0,9.1703,7.0,13.0,8.0,9.0,10.0,0.0294,0.1191,0.0,0.0,0.4
2024-07-19,147.0,82047728459932.75,459.375,3.125,233259876.0,1600116.0,797621.0,802495.0,3993370.0,3292.0,3099.0,116.0,507835.0,488343.0,19492.0,0.06931553,2.561e-05,5.3e-06,7.9e-06,2.952e-05,12.22929051,478.0,192.0,220.0,456.0,303.0,126.0,141.0,297.0,7476.0,2.0,1.0,1.0,2.0,1116619.0,9493.0,3.0,1.0,2.0,2.0,1353304.0,3150.06859342,0.85412121,6.842e-05,0.00224388,0.10802718,783933.6361265,3150.01622256,0.85410914,6.205e-05,0.00221404,0.10800889,783921.40683599,64293.0,2354501922988.51,1268348700471.39,70681114398.1,28256615418.86,10023.0,82152.0,792.0,85536259138.0,884015767576.0,/Satoshi:23.1.0/,11722608.0,39.0,10.0,86058.0,46761436.0,253821264.0,300000000.0,1.056e-05,15493.0,15492.0,1.0,55216.0,51285.0,3929.0,5317.77774295,0.0004,1754.0,7694.0,0.0006,0.02,0.1640306,0.0005,0.0091,0.30259279,1.0,2.0,11.0,9.17,7.0,13.0,8.0,9.0,10.0,0.0293,0.119,0.0,0.0,0.3974
