Date,EURUSD,USDUAH,USDRUB,XAUUSD,XAGUSD,COPPERUSD,IRONOREUSD,ALUMINUMUSD,OILUSD,USHOUSING
2010-02-09,1.378207802772522,7.976099967956543,30.327699661254883,1076.699951171875,15.430999755859377,2.9835000038146973,,,73.75,
2010-02-10,1.3753266334533691,7.966100215911865,30.29680061340332,1075.800048828125,15.302000045776367,2.986000061035156,,,74.5199966430664,
2010-02-11,1.3681762218475342,7.930099964141846,30.13159942626953,1094.199951171875,15.592000007629396,3.129499912261963,,,75.27999877929688,
2010-02-12,1.363493800163269,7.911099910736084,30.198999404907227,1089.5,15.449000358581545,3.0789999961853027,,,74.12999725341797,
2010-02-15,1.3603036403656006,7.915800094604492,30.21960067749023,,,,,,,
2010-02-16,1.3767088651657104,7.923699855804443,29.991500854492188,1119.300048828125,16.149999618530273,3.2184998989105225,,,77.01000213623047,
2010-02-17,1.360692262649536,7.905399799346924,30.116100311279297,1119.5,16.097999572753906,3.2385001182556152,,,77.33000183105469,
2010-02-18,1.3461486101150513,7.892899990081787,30.025999069213867,1118.0,16.059999465942383,3.2850000858306885,,,79.05999755859375,
2010-02-19,1.3615074157714844,7.888199806213379,29.965700149536133,1121.300048828125,16.413000106811523,3.3570001125335693,,,79.80999755859375,
2010-02-22,1.3605626821517944,7.861700057983398,29.975500106811523,1112.5999755859375,16.222000122070312,3.30649995803833,,,80.16000366210938,
2010-02-23,1.3527040481567385,7.876500129699707,29.98699951171875,1102.699951171875,15.887999534606934,3.21399998664856,,,78.86000061035156,
2010-02-24,1.354316234588623,7.872799873352051,29.99920082092285,1096.5,15.9399995803833,3.2355000972747803,,,80.0,
2010-02-25,1.3536012172698977,7.87529993057251,30.003000259399418,1107.800048828125,16.110000610351562,3.192500114440918,,,78.16999816894531,
2010-02-26,1.3631035089492798,7.866000175476074,29.92449951171875,1118.300048828125,16.5,3.2685000896453857,,,79.66000366210938,
2010-03-01,1.356208086013794,7.910099983215332,29.950300216674805,1117.800048828125,16.448999404907227,3.3329999446868896,,,78.69999694824219,145.857
2010-03-02,1.3620638847351074,7.835800170898437,29.975000381469727,1136.9000244140625,17.04400062561035,3.3954999446868896,,,79.68000030517578,
2010-03-03,1.3701633214950562,7.922999858856201,29.76000022888184,1142.699951171875,17.30900001525879,3.4189999103546143,,,80.87000274658203,
2010-03-04,1.3584003448486328,7.872900009155273,29.80920028686523,1132.5999755859375,17.1560001373291,3.3605000972747803,,,80.20999908447266,
2010-03-05,1.3628991842269895,7.8790998458862305,29.82010078430176,1134.800048828125,17.36199951171875,3.4024999141693115,,,81.5,
2010-03-08,1.3616927862167358,7.923299789428711,29.74850082397461,1123.5999755859375,17.25200080871582,3.3965001106262207,,,81.87000274658203,
2010-03-09,1.360692262649536,7.875899791717529,29.72900009155273,1122.0,17.31800079345703,3.3980000019073486,,,81.48999786376953,
2010-03-10,1.3643310070037842,7.871500015258789,29.589799880981445,1107.800048828125,16.993999481201172,3.3550000190734863,,,82.08999633789062,
2010-03-11,1.3685319423675537,7.871600151062012,29.44700050354004,1108.0,17.13599967956543,3.365999937057495,,,82.11000061035156,
2010-03-12,1.376993179321289,7.8765997886657715,29.277000427246097,1101.5,17.02400016784668,3.369499921798706,,,81.23999786376953,
2010-03-15,1.3677457571029663,7.92110013961792,29.44300079345703,1105.0999755859375,17.08300018310547,3.306999921798706,,,79.80000305175781,
2010-03-16,1.3768794536590576,7.919400215148926,29.321399688720703,1122.199951171875,17.33300018310547,3.3570001125335693,,,81.69999694824219,
2010-03-17,1.3738338947296145,7.921199798583984,29.137500762939453,1124.0,17.50200080871582,3.4100000858306885,,,82.93000030517578,
2010-03-18,1.361396312713623,7.861599922180176,29.202800750732425,1127.4000244140625,17.406999588012695,3.387500047683716,,,82.19999694824219,
2010-03-19,1.353692889213562,7.863800048828125,29.26729965209961,1107.4000244140625,17.017000198364258,3.364500045776367,,,80.68000030517578,
2010-03-22,1.356704831123352,7.8354997634887695,29.521499633789062,1099.300048828125,16.920000076293945,3.372499942779541,,,81.25,
2010-03-23,1.3468012809753418,7.838399887084961,29.53300094604492,1103.5,17.011999130249023,3.369499921798706,,,81.91000366210938,
2010-03-24,1.3331022262573242,7.856599807739258,29.69099998474121,1088.5999755859375,16.625999450683594,3.3364999294281006,,,80.61000061035156,
2010-03-25,1.3307074308395386,7.818999767303467,29.52389907836914,1092.699951171875,16.726999282836914,3.371000051498413,,,80.52999877929688,
2010-03-26,1.3410038948059082,7.806099891662598,29.586000442504883,1104.199951171875,16.893999099731445,3.3929998874664307,,,80.0,
2010-03-29,1.3481086492538452,7.819300174713135,29.47949981689453,1110.300048828125,17.37299919128418,3.5295000076293945,,,82.16999816894531,
2010-03-30,1.3424079418182373,7.819900035858154,29.50950050354004,1104.5,17.31599998474121,3.555000066757202,,,82.37000274658203,
2010-03-31,1.3508037328720093,7.818299770355225,29.42350006103516,1113.300048828125,17.511999130249023,3.5460000038146973,,,83.76000213623047,
2010-04-01,1.3584003448486328,7.821400165557861,29.352500915527344,1125.0999755859375,17.875999450683594,3.57699990272522,,,84.87000274658203,146.398
2010-04-02,1.3504936695098877,7.786200046539307,29.23500061035156,,,,,,,
2010-04-05,1.34890878200531,7.824600219726563,29.17020034790039,1132.9000244140625,18.10400009155273,3.625999927520752,,,86.62000274658203,
2010-04-06,1.3401951789855957,7.81850004196167,29.315000534057617,1135.0999755859375,17.91699981689453,3.609499931335449,,,86.83999633789062,
2010-04-07,1.3348461389541626,7.789000034332275,29.302000045776367,1152.300048828125,18.184999465942383,3.5920000076293945,,,85.87999725341797,
2010-04-08,1.336112380027771,7.81059980392456,29.418500900268555,1152.199951171875,18.11599922180176,3.5810000896453857,,,85.38999938964844,
2010-04-09,1.350092530250549,7.816299915313721,29.13500022888184,1161.0999755859375,18.34000015258789,3.5845000743865967,,,84.91999816894531,
2010-04-12,1.3596007823944092,7.826600074768066,29.007999420166016,1161.5999755859375,18.402999877929688,3.559499979019165,,,84.33999633789062,
2010-04-13,1.360858917236328,7.804500102996826,29.01499938964844,1152.800048828125,18.238000869750977,3.595499992370605,,,84.05000305175781,
2010-04-14,1.3655978441238403,7.814599990844727,28.96640014648437,1159.0,18.40399932861328,3.6054999828338623,,,85.83999633789062,
2010-04-15,1.3574045896530151,7.814499855041504,28.99250030517578,1159.699951171875,18.42399978637696,3.5964999198913574,,,85.51000213623047,
2010-04-16,1.3504024744033811,7.885700225830078,29.05649948120117,1136.300048828125,17.66900062561035,3.5114998817443848,,,83.23999786376953,
2010-04-19,1.348726749420166,7.821199893951416,29.136499404907227,1135.199951171875,17.725000381469727,3.494499921798706,,,81.44999694824219,
2010-04-20,1.343508243560791,7.819900035858154,29.08880043029785,1138.5999755859375,17.815000534057617,3.51200008392334,,,83.44999694824219,
2010-04-21,1.3389928340911863,7.822500228881836,29.12430000305176,1148.199951171875,18.07299995422364,3.532999992370605,,,83.68000030517578,
2010-04-22,1.3269991874694824,7.8125,29.18120002746582,1142.300048828125,18.006000518798828,3.484499931335449,,,83.69999694824219,
2010-04-23,1.338401436805725,7.822299957275391,29.105499267578125,1153.0999755859375,18.18899917602539,3.5114998817443848,,,85.12000274658203,
2010-04-26,1.3401232957839966,7.823500156402588,29.038000106811523,1153.5,18.333999633789062,3.5269999504089355,,,84.19999694824219,
2010-04-27,1.3170719146728516,7.819200038909912,29.349000930786133,1161.699951171875,18.11599922180176,3.3635001182556152,,,82.44000244140625,
2010-04-28,1.321283221244812,7.8180999755859375,29.32950019836425,1171.300048828125,18.10700035095215,3.367500066757202,,,83.22000122070312,
2010-04-29,1.3262951374053955,7.816299915313721,29.23900032043457,1168.4000244140625,18.54899978637696,3.3334999084472656,,,85.16999816894531,
2010-04-30,1.3298048973083496,7.8171000480651855,29.20499992370605,1180.0999755859375,18.61100006103516,3.337500095367432,,,86.1500015258789,
2010-05-01,,,,,,,,,,146.386
2010-05-03,1.3199926614761353,7.866799831390381,29.295000076293945,1182.699951171875,18.8129997253418,3.2785000801086426,,,86.19000244140625,
2010-05-04,1.2963947057724,7.860300064086914,29.58530044555664,1168.5999755859375,17.81800079345703,3.164499998092652,,,82.73999786376953,
2010-05-05,1.2814927101135254,7.819399833679199,30.035600662231445,1174.5999755859375,17.51099967956543,3.138000011444092,,,79.97000122070312,
2010-05-06,1.263296127319336,7.820700168609619,30.70800018310547,1196.9000244140625,17.493000030517578,3.10349988937378,,,77.11000061035156,
2010-05-07,1.2756078243255615,7.819699764251709,30.49049949645996,1210.0,18.429000854492188,3.13100004196167,,,75.11000061035156,
2010-05-10,1.2779226303100586,7.86359977722168,30.43440055847168,1200.4000244140625,18.530000686645508,3.2149999141693115,,,76.80000305175781,
2010-05-11,1.262993097305298,7.854599952697754,30.211000442504883,1219.9000244140625,19.27199935913086,3.194000005722046,,,76.37000274658203,
2010-05-12,1.2639029026031494,7.809500217437744,30.01300048828125,1242.699951171875,19.63999938964844,3.1760001182556152,,,75.6500015258789,
2010-05-13,1.2541072368621826,7.810699939727783,29.987499237060547,1228.800048828125,19.47599983215332,3.219500064849853,,,74.4000015258789,
2010-05-14,1.2360023260116575,7.807499885559082,30.34499931335449,1227.4000244140625,19.20199966430664,3.122999906539917,,,71.61000061035156,
2010-05-17,1.2392956018447876,7.765699863433838,30.526500701904297,1227.699951171875,18.834999084472656,2.9230000972747803,,,70.08000183105469,
2010-05-18,1.217893362045288,7.813300132751465,30.491500854492188,1214.300048828125,18.854999542236328,3.0225000381469727,,,69.41000366210938,
2010-05-19,1.2393416166305542,7.656000137329102,30.49300003051757,1192.5999755859375,18.090999603271484,2.950000047683716,,,69.87000274658203,
2010-05-20,1.2478941679000854,7.808000087738037,31.41950035095215,1187.800048828125,17.694000244140625,2.935499906539917,,,68.01000213623047,
2010-05-21,1.2567076683044434,7.805200099945068,31.084999084472656,1175.699951171875,17.631000518798828,3.051500082015991,,,70.04000091552734,
2010-05-24,1.234994888305664,7.856500148773193,31.04400062561035,1193.800048828125,17.98200035095215,3.1364998817443848,,,70.20999908447266,
2010-05-25,1.2345983982086182,7.810999870300293,31.43149948120117,1197.800048828125,17.76300048828125,3.033499956130981,,,68.75,
2010-05-26,1.217300295829773,7.807700157165527,31.18000030517578,1213.300048828125,18.29199981689453,3.071500062942505,,,71.51000213623047,
2010-05-27,1.2347966432571411,7.81059980392456,30.64349937438965,1211.9000244140625,18.457000732421875,3.15149998664856,,,74.55000305175781,
2010-05-28,1.227400541305542,7.823599815368652,30.641599655151367,1212.199951171875,18.410999298095703,3.0969998836517334,,,73.97000122070312,
2010-05-31,1.2287880182266235,7.808700084686279,30.88500022888184,,,,,,,
